ID_CLIENT,CLERK_TYPE,PAYMENT_DAY,APPLICATION_SUBMISSION_TYPE,QUANT_ADDITIONAL_CARDS,POSTAL_ADDRESS_TYPE,SEX,MARITAL_STATUS,QUANT_DEPENDANTS,EDUCATION_LEVEL,STATE_OF_BIRTH,CITY_OF_BIRTH,NACIONALITY,RESIDENCIAL_STATE,RESIDENCIAL_CITY,RESIDENCIAL_BOROUGH,FLAG_RESIDENCIAL_PHONE,RESIDENCIAL_PHONE_AREA_CODE,RESIDENCE_TYPE,MONTHS_IN_RESIDENCE,FLAG_MOBILE_PHONE,FLAG_EMAIL,PERSONAL_MONTHLY_INCOME,OTHER_INCOMES,FLAG_VISA,FLAG_MASTERCARD,FLAG_DINERS,FLAG_AMERICAN_EXPRESS,FLAG_OTHER_CARDS,QUANT_BANKING_ACCOUNTS,QUANT_SPECIAL_BANKING_ACCOUNTS,PERSONAL_ASSETS_VALUE,QUANT_CARS,COMPANY,PROFESSIONAL_STATE,PROFESSIONAL_CITY,PROFESSIONAL_BOROUGH,FLAG_PROFESSIONAL_PHONE,PROFESSIONAL_PHONE_AREA_CODE,MONTHS_IN_THE_JOB,PROFESSION_CODE,OCCUPATION_TYPE,MATE_PROFESSION_CODE,EDUCATION_LEVEL.1,FLAG_HOME_ADDRESS_DOCUMENT,FLAG_RG,FLAG_CPF,FLAG_INCOME_PROOF,PRODUCT,FLAG_ACSP_RECORD,AGE,RESIDENCIAL_ZIP_3,PROFESSIONAL_ZIP_3,TARGET_LABEL
6774,0,0,0,1,1,1,1,4,3,3,3,0,BA,MEDEIROS NETO,FAZENDA,0,3,1,3,1,0,2308,487,0,1,0,1,1,3,3,3,0,0,3,3,2,1,2,2,3,2,3,3,0,0,0,1,0,0,25,3,3,1
6775,0,0,0,0,0,0,1,3,3,3,3,0,CE,CASCAVEL,JACARECUARA,0,3,3,3,1,0,3460,513,1,0,0,0,0,3,3,3,0,1,3,3,3,1,3,3,3,3,2,3,0,1,0,1,1,1,25,3,4,0
6778,1,0,0,0,0,1,0,2,3,4,1,1,SC,FPOLIS,INGLESES,1,3,3,2,1,0,3138,386,1,1,1,1,0,2,4,3,1,0,3,3,3,1,3,2,3,3,3,3,1,1,1,0,0,1,25,3,3,1
6780,0,0,0,0,1,1,1,3,3,3,3,1,PE,OLINDA,VARADOURO,0,4,2,2,0,1,2679,485,1,0,1,0,1,3,3,3,0,0,3,3,3,1,3,3,3,3,3,3,0,1,1,1,1,0,25,3,3,0
6781,1,0,0,0,0,0,0,3,3,3,3,0,SP,ITAPUI,JARDIM BICA DE PEDRA,1,3,4,2,0,0,3257,632,1,0,1,1,1,3,3,3,0,1,2,3,4,0,4,3,3,3,3,4,0,1,0,0,0,1,40,3,3,0
6785,0,0,2,0,1,1,1,3,2,4,2,1,AP,LARANJAL DO JARI,CASTANHEIRA,1,3,3,3,1,1,3200,517,0,0,1,1,1,3,3,3,1,1,3,3,3,1,2,0,3,3,3,2,0,0,0,1,1,0,42,4,2,0
6786,1,0,0,1,1,1,1,3,3,1,3,1,GO,ITUMBIARA,FERREIRA COSTA,0,3,3,3,1,0,1656,394,0,1,0,0,0,5,2,2,0,0,3,3,3,1,3,3,3,3,2,3,1,1,0,1,0,1,51,3,4,1
6789,0,0,0,0,0,0,0,3,3,3,3,1,PB,JOAO PESSOA,BESSA,1,2,5,3,0,1,2976,458,1,1,1,0,1,4,3,3,0,1,3,3,4,0,4,3,3,3,3,2,1,0,0,0,0,0,46,3,3,1
6790,0,1,0,0,0,0,1,2,3,3,2,0,SP,Guarulhos,Jardim Ponte alta I,0,5,3,3,1,1,4955,404,0,1,1,0,0,3,3,3,0,0,3,3,3,1,4,3,2,3,3,3,1,0,0,1,1,1,37,3,4,1
6791,0,0,0,0,0,1,0,3,3,3,2,1,PE,Petrolina,Jose e Maria,1,4,4,4,1,0,1215,476,0,0,0,0,1,3,2,3,0,0,2,4,4,1,3,4,3,2,3,3,0,1,0,1,1,0,44,2,3,0
6797,1,1,0,0,1,1,0,3,2,3,3,0,SP,MAUA,JD ZAIRA,1,3,3,3,1,1,2375,506,1,0,0,0,0,4,3,3,0,1,2,3,3,0,4,4,3,3,3,2,1,0,1,0,1,0,36,3,3,0
6798,0,0,0,1,0,0,0,3,4,3,4,1,SP,JABOTICABAL,JD STA MONICA,1,4,3,3,0,0,3114,452,0,1,0,0,1,3,2,3,0,0,3,2,3,0,3,3,3,4,3,3,0,1,0,0,1,1,25,3,3,1
6800,0,0,0,0,1,1,1,3,4,3,2,1,SP,SAO PAULO,JARDIM MOREITA,0,3,3,4,0,0,2132,604,1,0,1,0,1,3,3,2,0,0,3,3,5,1,4,3,3,3,3,3,0,0,0,1,1,0,25,3,2,0
6801,1,0,1,0,1,1,0,3,3,3,3,0,RS,ALVORADA,BELO HORIZONTE,0,4,4,3,0,1,3003,478,1,1,0,1,0,3,3,3,0,1,3,3,3,0,3,4,2,3,3,3,1,1,0,1,1,0,28,3,3,1
6802,0,0,0,1,1,1,0,3,3,4,3,0,AL,atalaia,zona rural,0,3,4,3,0,0,4093,517,1,1,0,1,0,3,2,3,0,1,3,4,3,1,3,2,3,2,3,3,1,1,0,1,0,0,38,3,3,1
6804,1,0,1,0,1,0,1,3,3,3,3,1,BA,SALVADOR,TANCREDO NEVES,1,3,3,3,0,0,2903,394,1,1,1,0,0,3,3,2,0,0,3,3,4,1,3,3,3,2,2,5,1,1,1,0,0,0,27,3,4,1
6809,0,0,0,0,0,1,1,3,4,3,3,0,SP,Diadema,Jardim Uniao,0,3,4,3,1,0,3608,345,1,0,1,1,1,3,3,4,0,1,3,2,3,1,4,3,3,2,3,3,0,1,0,0,1,0,47,2,3,1
6811,0,0,0,0,1,0,1,3,2,3,3,1,RS,BAGE,IBAGE,1,3,3,3,0,0,3340,347,1,1,1,0,0,4,3,3,1,0,2,3,3,1,2,3,3,3,3,3,1,0,1,0,1,0,28,3,3,1
6813,0,0,0,0,1,0,0,3,3,3,3,1,RS,Porto Alegre,Vila Joao Pessoa,0,4,4,3,1,1,797,485,1,1,0,0,1,4,3,2,0,0,3,3,3,1,3,3,3,3,5,3,1,0,1,0,1,1,31,3,3,1
6814,0,0,0,0,0,1,0,3,3,3,3,0,PB,JOAO PESSOA,CRISTO REDENTOR,1,3,3,3,0,0,3977,627,1,1,0,0,1,3,3,2,0,0,4,3,3,1,3,3,3,3,4,3,1,1,1,1,0,0,40,3,3,1
6816,0,0,1,1,1,1,1,4,3,3,3,0,RJ,Sao Goncalo,Sete Pontes,1,3,3,3,1,1,3571,540,1,1,0,1,1,3,2,1,0,0,2,3,3,1,3,3,3,3,3,2,1,1,0,0,1,1,25,4,3,1
6817,0,0,0,1,0,1,0,4,3,2,3,1,RS,ITAQUI,CERRINHO,1,3,3,0,0,1,4174,423,1,0,0,0,0,3,3,3,0,0,4,4,3,0,4,3,3,3,3,4,0,0,0,1,1,1,31,2,3,0
6818,0,1,0,0,0,0,1,3,3,3,3,1,RN,NATAL,NOVA PARNAMIRIM,1,3,2,2,1,1,4038,582,0,1,1,0,0,4,3,3,0,0,3,3,3,1,3,3,2,3,3,3,1,1,0,0,1,1,30,3,2,1
6819,1,0,0,0,1,0,0,3,3,3,3,0,PA,TUCURUI,MATINHA,1,3,4,3,0,1,3555,792,1,0,0,0,0,3,3,3,0,0,3,2,3,1,3,3,3,3,2,4,0,1,1,0,0,1,40,3,3,0
6820,0,0,0,0,1,1,1,3,4,3,3,0,MA,ITAPECURU MIRIM,CENTRO,0,3,1,3,1,1,3633,533,0,1,0,0,1,3,3,3,0,1,3,3,3,0,3,4,1,3,3,3,1,1,1,1,0,1,44,3,4,1
6822,0,0,0,0,0,1,1,3,4,3,3,1,PA,BELEM,VAL DE CAES,0,3,3,3,0,1,1561,517,0,1,1,1,0,4,3,3,0,1,3,3,3,1,3,3,3,4,3,2,1,1,1,0,0,0,35,3,4,1
6823,0,0,0,0,0,1,1,3,4,3,3,0,PA,Belem,Sacramenta,0,4,4,5,1,1,2293,562,0,1,0,1,0,3,3,3,0,1,3,3,3,1,3,3,3,3,2,5,1,1,1,0,0,0,25,3,4,1
6826,0,0,0,1,0,0,0,5,3,3,4,1,RS,PELOTAS,LINDOIA,1,3,3,6,1,1,2271,491,1,0,0,0,1,3,3,3,0,0,3,4,4,1,4,4,3,4,3,3,0,1,0,1,0,0,41,1,3,1
6827,0,0,0,0,1,0,1,2,3,5,1,1,SE,ITABAIANINHA,CENTRO,0,3,3,4,0,0,4239,511,1,1,1,1,1,4,4,3,0,0,2,2,3,1,4,3,3,3,3,3,1,0,1,0,0,1,33,3,4,1
6828,0,0,0,0,1,0,1,3,3,3,3,1,AC,CRUZEIRO DO SUL,DOM JOSE,1,3,3,2,1,0,3491,423,0,1,0,1,0,3,3,2,0,0,4,3,3,1,4,3,3,4,3,3,1,1,1,0,1,0,27,5,3,1
6829,1,2,1,0,0,0,1,4,4,3,3,0,RS,Porto Alegre,Jardim Carvalho,0,3,3,3,0,0,2857,514,0,0,0,0,0,2,3,3,0,1,2,3,3,1,2,2,3,3,3,3,1,0,0,0,1,1,34,3,3,1
6832,0,0,0,0,1,1,1,3,3,3,3,1,PE,OLINDA,OURO PRETO,1,3,4,3,0,0,2389,361,1,1,1,1,0,4,3,3,0,1,3,1,3,1,3,3,4,3,3,3,1,1,1,1,1,1,52,5,4,1
6833,0,0,0,0,0,1,1,3,3,3,3,0,RN,NATAL,ALECRIM,0,3,2,3,0,0,3147,416,1,1,1,0,1,3,3,3,0,1,4,2,3,1,3,5,3,3,3,3,1,1,0,0,0,1,37,3,3,1
6834,0,0,0,0,0,0,0,3,3,3,3,1,BA,URUCUCA,CENTRO,0,3,3,3,0,0,3558,581,0,1,0,0,1,3,4,3,2,0,3,3,3,1,3,3,3,3,3,2,1,0,1,0,0,1,33,3,3,1
6835,0,2,0,0,1,0,1,3,3,3,3,1,MT,Alta Floresta,Zona Rural,0,3,3,3,1,1,1832,437,1,0,1,1,0,3,3,4,0,1,3,2,3,1,3,3,2,3,3,3,1,1,0,0,1,0,45,3,3,1
6836,0,0,0,0,0,0,0,3,2,3,4,0,PE,Carpina,Florestinha,1,3,4,3,1,0,2574,309,0,0,1,1,1,3,3,3,0,0,3,3,2,0,3,2,3,2,1,3,0,0,0,0,0,0,37,3,3,0
6837,0,0,0,0,0,0,1,5,4,3,3,1,CE,ICAPUI,IBICUITABA,0,3,3,2,0,0,2168,536,0,1,0,0,1,3,3,3,0,0,3,3,4,1,3,2,2,5,3,3,0,1,1,0,1,0,41,3,3,1
6838,0,2,1,0,0,1,0,4,4,3,3,1,MG,CONTAGEM,PEDRA AZUL,0,3,3,3,1,0,3925,500,1,0,0,0,0,3,3,3,0,0,4,2,3,0,3,3,3,4,3,3,1,0,1,1,0,1,29,3,3,1
6841,0,0,0,2,1,0,0,3,3,3,4,1,CE,ITAPAJE,SANTA RITA,1,3,3,3,1,0,2894,490,1,1,0,0,1,3,1,3,0,1,3,3,1,1,2,3,3,3,3,3,1,1,1,0,0,1,43,3,3,1
6842,0,0,0,0,1,1,0,3,4,3,3,1,PE,Jaboatao dos Guararapes,Cavaleiro,0,3,3,4,1,0,1899,464,1,0,1,0,0,4,3,3,0,1,3,3,3,1,2,4,3,3,3,4,0,1,1,0,0,1,42,3,3,0
6843,1,0,1,0,1,1,1,3,4,3,3,1,RJ,RIO DE JANEIRO,SANTISSIMO,0,3,3,2,1,0,2614,505,1,1,1,1,1,2,3,3,0,0,2,4,3,0,3,3,3,2,3,3,1,1,0,1,0,0,27,3,3,1
6845,0,0,0,0,0,1,0,3,1,3,3,0,PR,UMUARAMA,ZONA VII CENTRO,0,3,4,2,0,1,1856,559,0,1,1,0,0,3,3,3,0,1,3,3,3,0,3,3,3,3,3,4,1,1,0,0,1,0,25,3,3,1
6846,0,0,1,0,1,0,0,3,3,3,3,0,SP,SANTA ISABEL,JARDIM ELDORADO,0,4,5,2,1,1,3608,447,0,1,1,1,1,3,3,4,0,0,3,3,2,1,3,3,4,3,3,2,1,0,0,0,0,1,36,3,3,1
6847,1,0,0,0,1,1,0,3,3,3,3,1,AL,PENEDO,SENHOR DO BONFIM,0,4,3,5,1,0,2372,418,0,1,0,1,1,4,3,1,0,1,3,3,2,0,3,3,3,3,3,2,1,1,0,0,0,0,38,4,2,1
6850,1,0,1,0,0,0,1,3,3,3,3,0,SP,Carapicuiba,Jardim Novo Horizonte,1,3,3,4,0,0,3338,507,1,1,0,1,1,3,3,3,0,1,4,3,3,1,3,3,5,3,3,3,1,0,0,1,1,1,36,3,3,1
6854,0,0,1,0,0,0,1,2,3,3,3,1,CE,Fortaleza,Papicu,1,4,3,3,0,0,2384,456,0,1,1,0,1,2,3,4,0,0,3,3,3,1,3,3,3,2,3,3,1,0,0,0,0,1,45,3,4,1
6855,0,0,0,0,1,0,1,3,3,3,2,0,PA,TUCURUI,SAO SEBASTIAO,1,3,3,3,0,1,3935,582,0,1,1,1,0,3,3,3,0,1,3,3,3,0,4,2,3,3,3,3,1,0,1,1,0,0,32,3,3,1
6860,0,0,0,0,1,1,1,3,2,3,2,1,SP,Santa Barbara DOeste,Parque Residencial do Lago,1,2,3,4,0,1,3532,515,1,1,0,1,1,3,3,3,0,0,3,3,3,0,3,3,3,2,3,3,1,1,0,1,0,0,25,3,3,1
6861,0,1,0,0,1,1,1,3,3,3,3,1,BA,Salvador,Federacao,1,2,3,3,1,1,3094,462,1,1,1,1,0,1,3,4,0,1,3,3,3,1,2,3,4,2,3,3,1,0,1,0,1,1,25,3,3,1
6862,0,0,0,0,0,1,0,2,3,4,3,1,BA,ITABUNA,SATINHA ALCANTARA,1,3,3,3,0,0,4118,560,1,1,1,0,1,2,3,3,0,0,4,4,3,1,3,2,4,3,3,4,1,1,1,1,0,0,45,2,3,1
6864,0,2,0,1,0,1,0,3,3,4,3,0,MG,ALFENAS,JARDIM PRIMAVERA,1,2,3,3,0,0,2251,434,0,0,1,0,0,3,3,3,0,1,3,3,2,1,3,5,3,3,4,4,0,0,0,0,0,1,44,3,3,0
6865,0,1,0,0,0,1,1,3,3,3,3,0,PA,PARAGOMINAS,CAMBOATA I,1,3,3,3,1,1,2780,662,0,1,0,1,0,3,3,3,0,1,3,3,3,1,3,2,3,3,3,3,1,0,0,1,1,1,25,3,3,1
6866,0,0,0,0,0,1,1,3,3,3,3,1,BA,SAO FCO DO CONDE,CAMPINAS,1,4,3,1,1,0,2942,534,1,1,1,1,1,4,3,3,0,0,1,4,3,1,3,3,3,4,3,3,1,0,1,0,1,1,28,3,3,1
6868,0,0,0,0,1,0,0,3,5,3,3,1,CE,MARACANAU,CONJ TIMBO,1,3,3,4,1,0,3523,403,0,0,0,1,1,3,4,4,0,1,3,3,4,1,3,1,3,2,4,3,0,1,0,1,0,0,42,2,4,0
6870,1,0,0,0,1,0,1,3,3,3,3,1,RJ,CABO FRIO,ALECRIM,1,3,4,3,0,0,2999,560,0,1,1,0,1,4,3,3,0,0,3,3,4,0,3,2,4,3,3,3,0,0,0,0,0,0,31,3,3,0
6873,0,1,0,1,0,0,0,3,3,3,3,1,RS,ALVORADA,SANTA BARBARA,0,4,3,3,1,0,3941,420,1,0,1,1,0,3,4,3,0,0,4,4,4,1,3,2,3,3,2,3,0,0,0,1,0,1,25,3,3,0
6875,1,0,0,0,0,0,1,3,5,3,3,1,DF,Ceilandia,Ceilandia Sul,0,3,2,3,0,0,4087,483,0,1,0,1,1,3,3,2,0,1,3,3,4,0,3,3,4,3,3,4,1,1,0,1,0,1,29,3,3,1
6876,0,0,2,1,1,0,0,1,5,4,3,1,SP,Ribeirao Preto,Vila Virginia,1,3,3,3,1,0,3143,670,0,1,1,1,1,3,1,3,1,0,3,3,3,0,3,3,3,3,3,4,0,0,0,0,1,0,31,3,3,1
6882,0,1,0,0,0,1,1,3,3,3,3,0,PB,Campina Grande,Catole,0,3,3,3,0,0,1866,483,1,1,1,1,0,3,4,3,0,1,3,1,4,1,3,3,4,3,3,3,1,1,0,0,1,1,26,3,4,1
6883,0,0,0,1,0,0,0,4,4,3,3,0,PB,ESPERANCA,CENTRO,1,3,3,3,1,1,3407,562,0,0,0,0,1,3,3,3,0,1,4,3,2,0,3,3,2,3,2,3,0,0,0,1,0,0,25,3,3,1
6887,1,0,1,0,1,1,1,2,3,3,3,1,DF,CEILANDIA,CEILANDIA NORTE,1,2,3,3,1,0,2868,495,1,1,1,0,1,4,3,3,0,1,3,2,3,1,3,3,3,2,4,3,1,1,1,0,1,0,32,3,3,1
6888,0,0,1,0,0,0,0,3,2,4,3,0,ES,CACHOEIRO DE ITAPEMIRIM,N S APARECIDA,0,3,3,3,1,0,3569,251,0,0,0,1,0,3,3,3,0,0,5,3,3,0,2,3,4,3,3,3,0,1,1,1,0,0,25,3,3,0
6890,0,0,0,0,1,0,0,4,3,2,3,1,PE,IPOJUCA,ZONA RURAL,1,3,2,3,1,0,3873,469,1,0,1,0,1,3,5,3,0,0,3,3,3,0,3,3,4,3,3,3,0,1,0,1,0,1,35,3,3,1
6892,0,0,0,0,1,1,1,3,5,3,1,0,PB,Campina Grande,Bodocongo,1,4,4,3,1,0,3574,414,1,1,1,0,1,3,3,3,0,0,3,4,4,0,3,2,3,3,2,4,0,0,0,1,0,1,25,3,1,1
6893,0,0,0,0,1,0,1,3,3,2,3,0,RJ,RIO DE JANEIRO,SANTA CRUZ,1,3,5,3,0,1,2552,511,1,1,1,0,0,2,3,3,0,0,3,3,3,0,3,2,3,4,2,4,1,1,1,1,0,1,38,3,2,1
6894,0,0,0,0,0,0,1,3,4,3,2,0,BA,lauro de freitas,vida nova,1,3,3,2,0,1,2707,452,1,1,0,1,1,3,2,3,0,0,2,3,3,0,3,4,4,3,3,3,1,0,1,0,1,0,27,3,4,1
6895,0,0,1,0,0,1,0,2,3,4,3,1,RS,Pelotas,OBELISCO   AREAL,1,5,3,3,1,1,1415,540,0,1,1,0,0,3,3,3,0,1,2,3,3,1,3,4,3,3,4,2,1,1,1,0,1,1,37,3,3,1
6896,0,0,0,1,1,1,0,3,3,3,3,0,MG,CORONEL FABRICIANO,SAO GERALDO,1,2,2,3,0,0,3136,408,0,1,1,1,1,2,3,3,0,0,2,3,4,0,3,3,3,3,3,1,1,1,0,1,0,1,51,3,3,1
6897,0,0,0,0,0,0,0,2,3,3,3,0,SE,ARACAJU,OLARIA,1,3,5,3,1,1,3394,537,1,1,1,1,0,3,3,3,0,0,3,2,3,0,4,3,3,5,3,3,1,0,0,0,0,1,25,5,3,1
6898,0,0,1,1,1,1,0,3,3,3,3,0,PA,parauapebas,rioverde,0,3,3,4,0,1,2782,598,1,0,1,0,1,3,3,3,0,1,3,3,3,0,3,3,4,3,3,3,0,0,1,1,0,1,25,4,3,0
6899,0,2,0,0,0,1,1,3,2,4,3,1,PE,GOIANA,NOVA GOIANA,1,3,3,2,1,1,2727,400,1,0,1,1,0,3,2,4,0,1,2,3,4,0,3,5,3,4,3,3,0,0,1,1,1,0,33,3,2,0
6901,0,0,0,0,1,0,0,3,3,3,1,1,AP,LARANJAL DO JARI,CENTRO,1,3,3,4,0,0,3507,373,1,1,0,0,0,3,3,4,0,0,3,3,2,0,3,4,1,3,1,3,1,0,1,1,1,0,25,3,3,1
6902,0,0,0,0,1,1,0,4,3,3,3,0,AC,Rio Branco,Tancredo Neves,1,3,3,4,1,0,3840,302,1,1,1,0,1,2,3,1,1,1,3,3,3,0,2,3,2,3,5,3,0,0,1,0,0,0,32,3,4,1
6903,0,2,0,0,0,0,1,4,3,5,3,1,GO,LUZIANIA,JD INGA,0,3,3,3,0,1,3401,629,1,0,0,1,0,4,2,3,0,0,4,4,4,1,3,3,3,2,3,3,1,1,0,0,1,1,32,4,4,1
6904,0,0,0,0,1,0,1,3,3,3,1,1,SP,Cotia,CACHOEIRA DAS GRACAS,0,2,3,3,0,0,2080,507,0,0,1,1,1,3,3,2,0,0,3,1,3,0,2,2,2,3,2,2,0,1,1,0,0,0,35,3,3,0
6905,0,0,0,0,1,0,1,2,3,3,3,1,MG,CRUZILIA,KENNEDY,1,4,3,5,1,1,3097,556,1,0,1,1,1,2,2,3,1,0,1,3,3,0,4,3,3,2,3,3,0,0,0,1,0,1,31,3,3,1
6906,0,0,1,0,1,0,1,2,3,3,3,1,DF,Samambaia,Samambaia Sul,1,3,4,4,1,0,3558,435,1,1,0,1,1,2,3,3,0,0,2,2,4,0,6,3,3,3,3,3,1,1,0,1,1,0,34,3,3,1
6907,0,0,0,0,0,0,0,2,3,4,2,1,PE,RECIFE,CASA AMARELA,0,3,3,3,1,1,3236,399,0,1,1,0,1,3,3,4,0,0,3,3,3,0,4,3,4,4,3,3,1,0,0,1,0,1,25,3,3,1
6908,0,0,1,0,1,0,0,3,2,4,3,0,RN,TIBAU,CENTRO,0,3,3,3,1,0,2010,638,1,1,1,0,0,4,3,3,0,0,3,3,3,1,3,4,3,1,3,3,1,1,1,1,1,1,49,2,3,1
6909,0,2,0,0,1,0,0,3,3,2,3,1,RJ,Sao Goncalo,Boacu,0,3,4,4,1,0,5486,457,1,0,1,0,0,2,3,1,0,0,3,4,2,0,4,3,3,3,3,3,1,1,1,0,1,0,26,2,3,0
6910,0,0,0,0,1,1,1,3,3,3,4,0,SP,SAO PAULO,JD ALVORADA,0,3,4,4,0,0,3135,521,0,0,0,1,1,3,3,4,1,0,1,2,3,1,3,3,4,2,3,3,0,0,0,1,1,0,25,3,4,1
6911,1,2,0,0,1,0,0,3,1,2,3,0,MG,CARANGOLA,ELDOURADO,0,3,3,2,0,0,2157,483,1,0,1,1,0,3,3,3,0,0,3,4,1,0,3,2,3,3,3,3,1,1,1,0,1,1,31,3,3,1
6912,0,1,0,0,1,0,0,4,3,3,3,0,SP,BOM JESUS DOS PERDOES,JARDIM DAS PALMEIRAS,0,3,5,3,1,0,3964,688,0,0,1,1,0,3,3,3,0,0,3,3,5,1,3,3,3,3,2,3,0,1,1,1,1,1,30,3,4,0
6914,1,0,0,0,0,1,1,2,3,2,3,1,MG,POUSO ALEGRE,SAO JOAO,0,3,3,3,0,1,2701,439,0,1,1,0,1,3,4,3,0,1,3,3,3,1,3,3,3,3,2,3,1,1,0,1,0,0,38,3,3,1
6915,0,1,0,2,0,1,0,3,2,3,3,1,BA,ITABUNA,FONSECA,1,3,2,3,1,0,2099,450,0,1,1,1,0,3,3,5,0,0,3,3,3,0,3,3,1,3,3,3,1,0,1,0,0,1,30,3,3,1
6916,0,0,0,0,1,0,1,3,4,3,3,0,SP,Guarulhos,Recreio Sao Jorge,1,3,3,3,1,1,2379,412,1,1,0,0,1,3,3,2,1,0,3,3,3,1,3,3,3,4,3,3,1,0,1,0,0,1,35,3,3,1
6918,0,0,0,0,0,0,0,3,3,3,5,0,MA,SAO JOSE DE RIBAMAR,VILA DR JULINHO,0,2,2,4,1,0,1306,583,1,1,0,0,1,3,2,5,1,0,5,3,4,1,3,3,3,4,3,2,1,0,1,1,1,1,25,3,3,1
6921,0,0,0,0,0,1,0,3,3,3,3,1,CE,Maracanau,Industrial,0,3,3,3,1,0,3543,516,1,0,1,0,1,2,3,3,0,1,3,3,3,1,3,4,3,3,3,3,0,0,1,0,1,1,40,3,3,0
6922,0,0,0,0,1,0,1,4,3,3,4,0,BA,ITABUNA,LOMANTO,1,2,2,3,1,1,4082,310,1,0,0,0,1,2,3,2,0,1,3,3,4,0,4,3,2,3,3,2,0,0,0,0,1,0,25,3,3,0
6925,0,0,0,0,1,1,0,3,3,2,4,0,CE,FORTALEZA,PQ SAO JOSE,0,3,4,2,0,0,4787,490,1,1,0,0,0,3,2,2,0,1,3,2,3,0,3,3,3,4,2,3,1,1,0,1,0,1,25,3,2,1
6928,0,1,0,0,1,0,0,2,2,3,3,0,RN,Natal,Bom Pastor,0,2,3,3,1,1,4066,611,1,0,1,1,0,3,3,3,0,1,3,3,4,0,3,2,3,2,5,4,0,0,0,1,1,1,40,3,3,0
6932,0,0,0,0,0,1,0,3,3,3,3,1,RS,Pelotas,Fragata,0,3,3,4,0,0,824,662,0,1,0,0,0,3,3,1,0,1,3,3,3,1,3,2,3,3,3,3,1,0,1,1,0,1,30,4,3,1
6935,0,0,0,0,0,1,1,5,3,3,3,0,GO,GOIANIA,VILA MORAES,0,3,3,4,0,0,1331,482,1,0,0,1,1,3,3,3,0,0,3,4,3,1,2,3,3,4,4,3,0,1,1,1,0,1,40,3,3,1
6937,0,0,0,0,1,1,0,3,3,3,3,1,PR,MARINGA,CJ NEI BRAGA,1,3,2,3,0,0,4135,518,1,1,0,1,1,3,3,3,2,1,3,3,3,0,2,3,3,3,3,3,1,1,0,0,1,1,28,3,2,1
6938,0,0,1,0,1,0,0,3,3,2,3,1,SP,Sao Paulo,Jardim Wilma Flor,0,3,3,3,0,1,3076,478,0,1,0,0,1,4,2,4,0,0,3,3,5,1,3,3,3,3,5,3,1,0,0,1,0,0,33,3,3,1
6946,0,0,0,1,0,1,1,3,3,4,3,0,PR,SARANDI,JD ITAMARATI,0,4,3,3,1,1,1809,529,0,1,1,1,1,2,3,3,0,0,3,3,3,0,2,3,3,3,3,3,1,1,1,0,1,1,37,3,3,1
6947,0,0,0,0,0,1,1,3,3,3,3,1,PA,juazeiro,triangulo,0,4,2,4,1,0,2133,543,1,0,1,0,0,3,4,3,0,1,3,1,3,0,3,2,3,3,3,3,0,0,0,1,1,0,36,2,3,0
6948,0,0,0,0,0,0,1,3,4,3,4,0,CE,FORTALEZA,QUINTINO CUNHA,1,3,3,2,0,1,3366,496,0,0,1,0,1,3,4,4,0,0,3,3,3,1,1,3,3,3,3,3,0,0,0,1,1,1,42,3,3,1
6949,0,2,0,0,0,1,0,3,3,3,2,0,SP,Sao Jose dos Campos,Cidade Morumbi,0,2,3,3,0,1,1097,493,0,0,0,1,0,2,3,3,0,0,3,3,3,1,3,3,3,3,3,3,1,1,0,0,1,0,35,3,3,1
6950,2,0,0,0,0,1,1,2,2,3,3,0,SP,BIRIGUI,JD DO TREVO,0,2,3,3,0,0,2103,592,1,1,1,0,1,3,3,3,0,1,5,3,3,1,1,2,3,3,3,2,0,1,0,1,0,0,40,3,3,1
6951,0,1,1,0,1,1,1,3,3,3,3,0,SC,paulo lopes,sorocaba,0,3,3,3,0,1,3325,542,0,0,1,1,0,3,3,3,0,1,3,3,3,1,3,3,3,4,3,3,0,0,1,0,1,0,36,3,3,0
6955,1,1,0,0,1,0,1,3,4,3,3,1,RN,NATAL,CIDADE NOVA,0,3,4,3,0,0,2458,512,1,0,0,0,0,3,3,3,1,1,3,2,3,0,3,3,3,3,3,3,0,0,0,0,0,0,30,4,3,0
6957,0,0,0,0,1,0,1,3,3,3,2,1,PE,CARUARU,SAO FRANCISCO,0,3,3,3,0,1,2487,564,1,1,1,1,0,3,2,5,0,1,3,3,3,0,5,3,3,3,3,3,1,0,0,0,0,0,41,3,3,1
6958,1,0,0,0,0,1,0,3,3,3,2,0,RO,ROLIM DE MOURA,SAO CRISTOVAO,1,5,3,4,1,0,2928,574,1,1,0,0,0,4,3,3,0,1,2,3,2,1,2,3,3,3,3,3,1,1,1,1,1,0,37,4,3,1
6959,0,0,0,0,0,1,1,5,3,1,3,1,CE,URUBURETAMA,CENTRO,0,4,3,3,1,1,2716,571,0,1,0,1,1,3,3,4,0,1,3,3,3,0,3,4,3,3,3,3,1,0,0,0,1,0,32,3,3,1
6960,1,0,0,1,1,1,1,3,3,3,3,1,RJ,Rio de Janeiro,Santissimo,1,3,3,2,1,1,3024,520,0,1,1,1,1,2,3,3,1,1,3,3,3,1,3,4,3,3,2,4,0,1,1,1,0,0,25,3,3,1
